PetID,Name,Type,Age Years,Primary Breed,Secondary Breed,Gender,Primary Color,Secondary Color,Tertiary Color,Maturity Size,FurLength,Vaccinated,Spayed,Health,Quantity,Fee,Zip Code,Video Amt,Photo Amt,Adopted ,Days to Adoption,Adoption Date
34dc86aae,Mocca,dog,2,Mixed Breed,German Shepherd Dog,Female,Brown,,,medium,short,no,no,healthy,1,0,92104,0,2,YES,2,11/29/2019
34dd3cb69,2 Female Puppies,dog,1,Mixed Breed,,Female,White,,,medium,medium,no,unknown,healthy,2,0,92102,0,11,YES,7,11/30/2019
34edfc9d5,Momo,dog,7,Poodle,Terrier,Female,Cream,White,,medium,medium,yes,yes,healthy,1,200,92104,0,6,YES,44,12/1/2019
34fd2f89a,NT-Female Puppy-05,dog,1,Mixed Breed,,Female,Black,,,medium,short,no,no,healthy,1,0,92111,0,1,YES,86,12/2/2019
34fe22f69,Snow,dog,1,Mixed Breed,,Female,White,,,medium,medium,no,no,healthy,1,0,92111,0,5,NO,,
350116b16,,dog,1,Mixed Breed,,Male,Brown,,,medium,medium,unknown,unknown,healthy,1,0,92101,0,1,NO,,
3501d8f4f,Kodi,dog,3,Mixed Breed,,Male,Cream,,,medium,short,yes,no,healthy,1,0,92104,0,1,YES,2,12/3/2019
350208e1a,Marley,dog,2,Labrador Retriever,Mixed Breed,Female,Golden,Cream,,medium,medium,yes,no,healthy,1,0,92104,0,5,YES,2,12/4/2019
3503528f8,Coffee,dog,1,Mixed Breed,,Female,Brown,,,medium,short,no,no,healthy,1,0,92101,0,1,YES,20,12/5/2019
350a14e36,Lily & DiDi,dog,9,Mixed Breed,,Female,Golden,Yellow,White,medium,short,yes,yes,healthy,2,0,92118,0,3,NO,,
35149528a,Raisin,cat,3,Domestic Short Hair,,Female,Black,White,,medium,medium,no,no,healthy,1,0,92102,0,5,YES,2,12/6/2019
3517189ab,Blackie,cat,2,Domestic Long Hair,Domestic Medium Hair,Male,Black,Brown,Gray,medium,medium,no,no,healthy,1,50,92104,0,7,YES,37,12/7/2019
35178a75a,Calo,dog,2,Mixed Breed,Mixed Breed,Female,Black,Brown,,medium,medium,yes,no,healthy,1,0,92104,0,3,YES,12,12/8/2019
351d1e748,Zorra@Sunday,dog,2,Mixed Breed,Terrier,Female,Black,White,,medium,medium,yes,no,healthy,1,0,92104,0,8,YES,69,12/9/2019
351d29156,Mika,dog,2,Mixed Breed,Mixed Breed,Female,Black,Brown,,medium,short,unknown,no,healthy,1,0,92102,0,5,YES,37,12/10/2019
351f3746c,,dog,3,Mixed Breed,Mixed Breed,Female,Black,Brown,Golden,medium,medium,yes,unknown,healthy,1,0,92101,0,1,NO,,
35203bd2a,Batman,dog,50,Silky Terrier,Mixed Breed,Female,Black,Cream,Gray,medium,medium,yes,yes,healthy,1,0,92104,0,3,YES,2,12/11/2019
35225eb67,"""0"" Vaccination And Spaying Costs",cat,1,Domestic Short Hair,,Female,Black,Gray,White,medium,short,no,no,healthy,1,0,92104,0,7,YES,2,12/12/2019
3525855b3,Gigi,dog,2,Mixed Breed,,Female,Black,Brown,,medium,short,no,no,healthy,1,0,92104,0,2,NO,,
352ba3335,Chico,dog,2,Mixed Breed,,Female,Black,Brown,White,medium,short,no,no,healthy,1,20,92111,0,1,YES,70,12/13/2019
353187b3d,Sel,dog,0,Shih Tzu,,Female,Golden,White,,small,long,yes,yes,healthy,1,0,92104,0,1,YES,5,12/14/2019
3536e1efd,--Shiro--,dog,9,Mixed Breed,,Male,White,,,medium,short,yes,yes,healthy,1,0,92111,0,1,NO,,
353c89ed3,Leng Leng Aka Misty Rain,dog,3,Labrador Retriever,Mixed Breed,Female,Black,Brown,,medium,short,yes,no,healthy,1,0,92104,0,4,YES,52,12/15/2019
354e9fc50,Toby,cat,15,Persian,Tabby,Male,Golden,Yellow,,large,medium,yes,no,healthy,1,0,92104,0,1,YES,58,12/16/2019
355048bb7,,dog,1,Mixed Breed,,Female,Black,Brown,,medium,short,yes,no,healthy,1,0,92104,0,1,YES,54,12/17/2019
355756bdc,Pepper,dog,2,Mixed Breed,,Female,Brown,,,medium,short,no,no,healthy,1,0,92104,0,4,NO,,
35593da00,Lucky,cat,1,Oriental Long Hair,,Male,Black,Brown,White,medium,medium,no,no,minor injury,1,0,92104,0,3,YES,1,12/18/2019
355cc5db7,Little Tabby,cat,2,Domestic Short Hair,,Male,Black,Gray,,medium,short,no,no,healthy,1,0,92104,0,2,YES,9,12/19/2019
355e3bdc5,,cat,1,Domestic Medium Hair,,Male,Black,White,,small,medium,no,no,healthy,1,0,92102,0,4,YES,22,12/20/2019
355e8bc38,Daren,dog,1,Mixed Breed,,Male,Black,Brown,White,medium,medium,no,no,healthy,1,20,92111,0,1,YES,25,12/21/2019
3560a3e97,,cat,1,Oriental Short Hair,,Male,Cream,,,small,short,no,no,healthy,1,0,92104,0,1,NO,,
356a9cf88,Dobi,dog,50,Mixed Breed,Mixed Breed,Male,Brown,,,small,short,yes,yes,healthy,1,0,92104,0,3,YES,37,12/22/2019
356d41ee2,Boy,dog,50,Pug,,Male,Brown,,,medium,short,yes,no,healthy,1,50,92102,0,0,NO,,
356d9395d,Charlie And Duke,dog,2,Mixed Breed,,Male,Black,Brown,White,medium,short,no,no,healthy,2,0,92104,0,3,YES,18,12/23/2019
356f1ecfb,Yum Yum,cat,1,Domestic Short Hair,,Male,Black,,,medium,short,no,no,healthy,1,0,92104,0,1,YES,68,12/23/2019
357707ba7,Ronnie,dog,2,Mixed Breed,,Male,White,,,medium,short,yes,no,healthy,1,50,92104,0,2,YES,7,12/21/2019
3584bf68a,Crustyblade,cat,1,Domestic Medium Hair,,Male,Golden,Yellow,,large,medium,no,no,healthy,1,0,92104,0,3,YES,3,12/26/2019
358517d09,Abandon Kitten,cat,2,Domestic Short Hair,,Male,Black,Gray,,small,short,no,no,healthy,1,0,92102,0,3,YES,2,12/27/2019
3589a8a0d,Whitney & Tina,dog,6,Mixed Breed,,Female,Black,Brown,Golden,medium,short,yes,no,healthy,2,0,92102,0,1,NO,,
358f7abba,Miki 03,dog,1,Mixed Breed,,Female,Black,Brown,White,medium,short,no,no,healthy,1,0,92118,0,2,YES,34,12/28/2019
35907f15e,Maru And Mia,cat,12,Domestic Medium Hair,Domestic Medium Hair,Male,Black,Brown,Cream,medium,medium,yes,no,healthy,2,0,92102,0,1,YES,1,12/29/2019
3595648ea,Mumu,cat,9,Domestic Short Hair,Domestic Short Hair,Female,Black,White,,medium,medium,no,no,healthy,1,0,92111,0,1,NO,,
359dd0b52,Ranger (for Now),dog,2,Mixed Breed,,Female,Black,Brown,,small,short,unknown,no,healthy,1,0,92104,0,3,NO,,
35a135b13,,cat,4,Abyssinian,Tuxedo,Male,White,,,small,short,no,no,healthy,1,1,92102,0,3,NO,,
35a62a8b1,Puppy,dog,3,Mixed Breed,,Male,Brown,,,medium,short,no,no,healthy,1,0,92104,0,3,YES,23,10/1/2019
35a730b12,Dexter,dog,5,Mixed Breed,Terrier,Male,Cream,,,medium,short,yes,yes,healthy,1,0,92104,0,3,NO,,
35b1c5db4,Gisele,dog,2,Mixed Breed,,Female,Black,Yellow,,medium,medium,no,no,healthy,1,0,92102,0,3,YES,7,10/2/2019
35b51bb28,Oreo,cat,6,Domestic Medium Hair,Domestic Short Hair,Female,Black,White,,small,short,yes,no,healthy,1,0,92104,0,1,NO,,
35b728d0d,ZoZo,dog,3,Mixed Breed,Doberman Pinscher,Female,Black,Brown,,large,short,yes,yes,healthy,1,300,92104,0,3,YES,75,10/3/2019
35bb8ee8f,Percuma,cat,2,Domestic Short Hair,,Female,Black,Gray,White,small,medium,unknown,unknown,healthy,1,0,92104,0,1,YES,63,10/4/2019
35bbb3a85,Golden,dog,19,Cocker Spaniel,,Male,Golden,,,medium,medium,yes,no,healthy,1,390,92104,0,3,YES,3,10/5/2019
35bbdb5fd,Looking For Good Home,dog,4,Mixed Breed,,Female,Brown,,,medium,short,no,no,healthy,1,80,92104,0,1,YES,1,10/6/2019
35c0c3aca,Hiren (Thanx Haziq),cat,1,Domestic Short Hair,,Female,Black,Golden,White,medium,medium,unknown,unknown,healthy,1,0,92104,0,4,YES,1,10/7/2019
35c9336dc,Kenjo Boy,dog,1,Mixed Breed,,Male,Cream,,,medium,medium,unknown,no,healthy,1,0,92104,0,2,YES,49,10/8/2019
35c9855f5,4 Puppies,dog,3,Mixed Breed,,Female,Black,Brown,Yellow,large,medium,no,yes,healthy,4,0,92107,0,4,YES,70,10/9/2019
35cc85250,Comot,cat,1,Applehead Siamese,,Female,Black,White,,medium,short,unknown,unknown,healthy,1,0,92118,0,1,NO,,
35ce89b5c,Sang Aoki,cat,12,Domestic Medium Hair,,Male,Gray,,,medium,medium,yes,no,healthy,1,0,92104,0,3,YES,3,10/10/2019
35cf91e6e,Baby Girl,dog,1,Mixed Breed,,Female,White,,,medium,medium,no,no,healthy,1,0,92118,0,1,YES,34,10/11/2019
35d04e039,Ginger,cat,12,Domestic Short Hair,,Male,Brown,White,,medium,short,yes,yes,healthy,1,0,92104,0,4,YES,20,10/12/2019
35d860fe5,Orenji  ãªã¬ã³ã¸,cat,12,Domestic Short Hair,,Male,Golden,Yellow,,small,short,no,yes,healthy,1,50,92102,0,4,NO,,
35d9045fb,Avata,cat,2,Persian,,Male,Black,Yellow,White,medium,long,no,no,healthy,2,650,92104,0,5,YES,70,10/13/2019
35df10380,Gingy Tabby,cat,3,Domestic Short Hair,,Male,Golden,White,,small,short,yes,no,healthy,1,0,92104,0,3,YES,10,10/14/2019
35e96ea98,Golden Retriever (Mac),dog,0,Golden Retriever,,Male,Golden,,,large,long,yes,yes,healthy,1,0,92102,0,1,YES,4,10/15/2019
35ec69571,Homeless,dog,12,Mixed Breed,Mixed Breed,Male,Black,Brown,White,medium,medium,unknown,unknown,serious injury,1,0,92107,0,3,NO,,
35f8b4bff,Derry,dog,4,Mixed Breed,,Female,Brown,,,medium,short,yes,yes,healthy,1,0,92102,0,5,NO,,
35fc0fd89,Kitty,cat,1,Domestic Medium Hair,,Male,Black,White,,medium,medium,no,no,healthy,1,0,92104,0,3,YES,3,10/16/2019
35fdb89c9,Aryu,dog,5,Mixed Breed,,Female,Brown,White,,medium,short,yes,yes,healthy,1,0,92104,0,4,NO,,
3604fc814,Leeloo,dog,1,Mixed Breed,Belgian Shepherd Malinois,Female,Cream,White,,large,medium,yes,no,healthy,1,0,92104,0,3,YES,9,10/17/2019
360f2c8b9,Homer,dog,2,Mixed Breed,,Male,Brown,,,medium,medium,yes,no,healthy,1,0,92104,0,2,YES,2,10/18/2019
3613869b2,CJ,dog,2,Mountain Dog,,Male,Brown,,,medium,short,no,no,healthy,1,0,92102,0,0,NO,,
361e79f5f,Jazzy & Jinggles,cat,2,Domestic Long Hair,,Male,Cream,,,medium,medium,no,no,healthy,2,0,92104,0,3,YES,21,10/19/2019
3622c0bcf,Casper,dog,6,Mixed Breed,,Male,Brown,White,,medium,short,yes,no,healthy,1,0,92104,1,8,NO,,
3625dd7cf,Siti Sofia,cat,1,Bobtail,,Female,Black,Brown,White,small,short,no,no,healthy,1,0,92102,0,2,NO,,
36332af6d,GG (died),dog,3,Mixed Breed,,Female,Black,White,,medium,short,yes,no,healthy,1,0,92104,1,2,YES,14,10/20/2019
3639e2409,Sheenie,dog,4,Labrador Retriever,Mixed Breed,Female,Black,Cream,,medium,medium,yes,no,healthy,1,0,92104,0,2,YES,1,10/21/2019
363e8df66,Salem,cat,3,Domestic Long Hair,,Female,Black,,,medium,long,no,no,healthy,1,0,92101,0,2,YES,3,10/31/2019
3653c9384,Nikko,cat,6,Domestic Short Hair,,Male,Brown,White,,small,short,no,no,healthy,1,0,92118,0,5,NO,,
3658ee105,Ute (Buta),cat,4,Domestic Short Hair,,Male,Gray,White,,small,short,no,no,healthy,1,0,92102,0,4,YES,67,10/23/2019
365f29337,Malee,cat,6,Domestic Medium Hair,,Female,Cream,White,,medium,medium,no,no,healthy,1,50,92104,0,4,YES,47,10/24/2019
36632f72b,Jackie,dog,18,Mixed Breed,,Female,Brown,White,,small,short,yes,no,healthy,1,0,92104,0,5,NO,,
36681d1d5,Prince Caspian,cat,3,Tabby,Siamese,Male,Brown,Gray,White,small,short,no,no,healthy,1,0,92104,0,5,YES,27,10/25/2019
366a03818,Black,dog,2,Rottweiler,,Male,Black,,,large,medium,no,no,healthy,1,0,92104,1,1,YES,1,10/26/2019
366a4544f,Emily,dog,2,Mixed Breed,Mixed Breed,Female,Black,Brown,White,medium,medium,no,no,healthy,1,0,92102,0,2,YES,10,10/27/2019
36731724b,Kitten - Mixed Persian,cat,1,Persian,Domestic Medium Hair,Male,Yellow,,,small,medium,no,no,healthy,1,0,92102,0,6,YES,2,10/28/2019
3679001f5,SuSu Meow,cat,4,Domestic Short Hair,,Female,White,,,medium,medium,unknown,yes,healthy,1,0,92107,0,7,YES,2,10/29/2019
3681bfdb9,MiMi,dog,50,Terrier,Shih Tzu,Female,White,,,medium,long,yes,no,healthy,1,0,92104,0,5,YES,9,10/30/2019
368b2adc1,Maroo,cat,2,Tuxedo,,Female,Black,Gray,White,small,short,no,no,healthy,1,0,92102,0,3,YES,1,10/31/2019
3697f94e1,Muka Boy,cat,2,Domestic Short Hair,,Male,Gray,,,medium,short,no,no,healthy,1,0,92102,0,1,NO,,
369dc90b6,JY-F-01,dog,2,Mixed Breed,,Female,Brown,,,medium,medium,no,no,healthy,1,0,92111,0,2,NO,,
36a216956,4 Kesian Kittens,cat,2,Calico,,Female,Black,Brown,Golden,medium,short,no,no,healthy,4,0,92104,0,10,NO,,
36a5b3b3e,Black Puppy,dog,9,Mixed Breed,,Female,Black,,,large,medium,unknown,unknown,healthy,1,0,92104,0,1,NO,,
36a9087d7,Muffy,dog,4,Terrier,Mixed Breed,Female,Black,Brown,White,medium,medium,yes,yes,healthy,1,0,92102,0,8,YES,31,11/1/2019
36ab1bdc9,Fei Fei (fat Fat),dog,0,Mixed Breed,,Male,Cream,,,medium,medium,yes,yes,healthy,1,0,92104,0,5,YES,15,12/23/2019
36ad55549,Husky,cat,1,Domestic Short Hair,,Female,Gray,White,,medium,short,yes,no,healthy,3,0,92104,0,1,YES,23,11/3/2019
36b57b1ee,BUBU,dog,0,Mixed Breed,,Male,Black,,,medium,medium,yes,unknown,healthy,1,0,92104,0,0,YES,65,12/23/2019
36b7411f9,Katniss,cat,3,Domestic Short Hair,,Male,Black,Brown,Cream,medium,short,yes,no,healthy,1,0,92102,0,8,YES,19,11/5/2019
36bb93372,Jonker,cat,2,Tabby,Domestic Short Hair,Male,Golden,,,large,medium,no,no,healthy,1,0,92104,0,7,YES,2,11/6/2019
36bec0c95,Gegirl,dog,18,Poodle,,Female,Brown,,,small,medium,no,yes,healthy,1,0,92107,0,5,YES,22,11/7/2019
36cc00cf3,Shark,cat,5,Domestic Long Hair,,Male,Black,White,,medium,medium,no,no,minor injury,5,10,92111,0,4,NO,,
36ccd9729,,dog,1,Mixed Breed,Mixed Breed,Female,Black,Brown,,medium,medium,yes,unknown,healthy,2,0,92101,0,2,NO,,
36d764abf,HUNTER,dog,2,Mixed Breed,,Male,Brown,Golden,,medium,medium,no,no,healthy,1,50,92104,0,5,YES,35,11/8/2019
36e7f8d83,Boceyyy,cat,6,Maine Coon,,Male,Black,,,medium,medium,no,no,healthy,1,50,92104,0,2,YES,7,10/31/2019
36ea16468,Bebe Girl,dog,1,Mixed Breed,,Female,Black,White,,medium,medium,yes,no,healthy,1,0,92118,0,1,YES,20,11/10/2019
36ed4f417,,dog,2,Mixed Breed,,Male,Black,White,,medium,medium,yes,no,minor injury,1,0,92102,0,4,YES,30,11/11/2019
36edc334e,Puppies Left At Pasar Need HOME,dog,2,Mixed Breed,Mixed Breed,Female,Black,Brown,Golden,medium,medium,no,no,healthy,1,0,92102,0,5,YES,30,11/12/2019
36f07fbe0,Maltese,dog,2,Maltese,,Male,White,,,small,long,yes,no,healthy,1,200,92104,0,0,YES,53,11/13/2019
36f1c9d61,Rumy,dog,0,West Highland White Terrier Westie,,Male,White,,,medium,medium,yes,yes,healthy,1,0,92104,0,1,YES,11,12/21/2019
36f1dc3b9,Oyen,cat,1,Domestic Short Hair,,Male,Yellow,White,,medium,medium,no,no,healthy,2,0,92104,0,4,NO,,
36f3f7027,Smeagold,cat,2,Singapura,,Male,Golden,,,medium,short,no,no,healthy,1,100,92104,0,3,YES,17,11/15/2019
36f7fbe5a,â¥ ..Velvet Elvis.. â¥,cat,1,Domestic Short Hair,Tabby,Male,Black,Gray,White,medium,short,no,no,healthy,1,30,92104,0,6,YES,24,11/16/2019
370d9c1ba,Prince,dog,6,Mixed Breed,,Male,Black,,,medium,short,yes,no,healthy,1,0,92104,0,2,NO,,
370fe2afb,Tigger,cat,2,Tabby,,Male,Brown,Golden,Cream,medium,short,no,no,healthy,1,0,92104,0,5,YES,1,11/17/2019
3712c63fd,Angel With Lots Of â¥,dog,8,Mixed Breed,,Female,Black,White,,medium,medium,yes,yes,healthy,1,0,92104,0,2,NO,,
371d7e8ad,Dim Sum,cat,5,Domestic Short Hair,,Male,Black,,,small,short,no,no,healthy,1,0,92104,0,0,NO,,
37204e0c1,Datuk,cat,0,Domestic Short Hair,,Male,Golden,Yellow,White,medium,short,yes,yes,healthy,1,0,92102,0,2,YES,29,11/18/2019
372433bc5,The Little Blackies,dog,1,Mixed Breed,,Female,Black,,,medium,short,no,no,healthy,6,0,92104,0,8,YES,60,11/19/2019
372d1784a,<:))))<    Mi   <:))))<,cat,1,Domestic Short Hair,,Male,Golden,Gray,White,medium,short,no,no,healthy,1,0,92104,0,14,YES,11,11/20/2019
372f9cf86,å°çå­,cat,6,Domestic Short Hair,,Male,Black,White,,small,medium,unknown,no,healthy,1,1,92104,0,3,NO,,
3735485c1,Nadia,cat,8,Burmese,,Female,Black,Yellow,,medium,medium,yes,yes,healthy,1,0,92102,0,1,YES,52,11/3/2019
373880ef5,Happy,dog,12,Mixed Breed,,Male,Black,White,,large,short,yes,no,healthy,1,0,92104,0,3,YES,23,11/22/2019
373b98352,Mc. Hantu,cat,4,Domestic Medium Hair,,Male,Yellow,,,medium,medium,unknown,unknown,healthy,1,25,92107,0,3,YES,8,11/23/2019
373f757c7,Little Angels,dog,2,Mixed Breed,,Female,Black,Brown,White,medium,short,no,no,healthy,2,0,92118,0,1,YES,2,11/24/2019
3740bcc5d,Ragdoll,cat,7,Ragdoll,Tabby,Female,Brown,White,,small,medium,unknown,no,healthy,1,0,92104,0,4,YES,24,11/25/2019
37438ea50,""" RUBY"" 6 Mth Old",dog,6,Mixed Breed,,Female,Brown,Yellow,,medium,medium,unknown,no,healthy,1,0,92118,0,1,NO,,
3745aa22f,Miaomiao,cat,4,Oriental Short Hair,,Female,Cream,,,medium,medium,no,no,healthy,1,0,92107,0,4,YES,36,11/26/2019
374b76068,Utih,cat,17,Domestic Long Hair,,Male,White,,,medium,medium,no,no,healthy,1,200,92104,0,1,NO,,
3750b5365,Siao Hei,dog,4,Poodle,Poodle,Male,Black,,,medium,medium,no,no,healthy,1,0,92102,0,2,YES,2,11/27/2019
375794bcb,Mr Tiny,dog,5,Mixed Breed,,Male,Brown,,,small,short,yes,no,healthy,1,0,92104,0,5,YES,21,11/28/2019
3757e3734,KuCat,cat,0,Persian,Domestic Short Hair,Male,Golden,Cream,White,medium,long,yes,yes,serious injury,1,0,92102,0,14,YES,33,11/29/2019
3759a1d40,Roxie,dog,1,Mixed Breed,,Female,Black,White,,medium,medium,no,no,healthy,1,0,92104,0,9,YES,29,11/30/2019
375a0eb3c,Beanie,dog,2,Mixed Breed,,Female,Yellow,,,medium,medium,no,no,healthy,1,0,92102,0,0,YES,48,12/1/2019
3760c73b1,Rainy,dog,2,Mixed Breed,,Female,Golden,,,medium,short,yes,no,healthy,1,0,92104,0,1,NO,,
377d9bef6,Chubby,cat,20,Domestic Medium Hair,,Male,Gray,White,,medium,medium,yes,yes,healthy,1,0,92104,0,4,YES,3,12/2/2019
378406cf4,Kodo,dog,12,Mixed Breed,,Female,Brown,,,medium,medium,yes,yes,healthy,1,0,92104,0,4,NO,,
37865f566,Puppy Winks,dog,1,Mixed Breed,,Female,Brown,White,,medium,short,no,no,healthy,1,0,92102,0,10,YES,29,12/3/2019
37884b086,Timmy,dog,4,Mixed Breed,,Male,Black,,,medium,short,yes,no,healthy,1,0,92107,0,2,YES,24,12/4/2019
379d5e10d,Okja,dog,2,Mixed Breed,Mixed Breed,Male,Brown,,,medium,medium,no,no,healthy,1,0,92104,0,5,YES,32,12/5/2019
37a11cc19,POLICE,dog,0,Mixed Breed,Mixed Breed,Male,Black,Brown,,medium,medium,no,no,healthy,1,0,92104,0,2,YES,5,12/6/2019
37a8dcdce,Benji,dog,5,Spitz,,Male,Black,Brown,White,large,medium,yes,yes,healthy,1,0,92104,0,2,YES,19,12/7/2019
37ae0cd69,Domino (zorro-faced Meow),cat,2,Domestic Short Hair,,Male,Black,White,,medium,short,no,no,healthy,1,0,92104,0,16,YES,26,12/8/2019
37bbc6060,,dog,2,Mixed Breed,,Female,Brown,,,medium,medium,unknown,unknown,healthy,1,0,92101,0,1,NO,,
37bf6da18,BLOSSOM,dog,0,Mixed Breed,Mixed Breed,Female,Cream,White,,medium,medium,no,no,healthy,1,0,92104,0,4,NO,,
37c68c4a3,Chicky  (died),dog,2,Mixed Breed,,Female,Brown,,,medium,short,yes,unknown,healthy,1,0,92104,0,4,YES,22,12/9/2019
37c989ac5,Mouli (mou Mou),dog,0,Mixed Breed,,Male,Brown,,,medium,medium,unknown,yes,healthy,1,0,92102,0,6,YES,1,12/10/2019
37cb01a87,Little Angel,dog,2,Mixed Breed,Mixed Breed,Female,Golden,,,medium,medium,no,no,healthy,1,0,92102,0,5,YES,15,12/11/2019
37d0748c2,Tommy,cat,4,Domestic Short Hair,,Male,Black,White,,medium,short,yes,yes,healthy,1,100,92104,0,1,NO,,
37d88b689,Monkey,cat,4,Domestic Medium Hair,Domestic Short Hair,Female,Black,Yellow,White,medium,medium,yes,yes,healthy,1,30,92104,0,5,YES,21,12/12/2019
37e15671b,Shasha,dog,2,Mixed Breed,,Female,Brown,,,medium,medium,yes,yes,healthy,1,0,92111,0,1,NO,,
37e47eeab,Winston,dog,3,Mixed Breed,,Male,Black,Brown,White,medium,short,yes,no,healthy,1,50,92104,0,4,YES,15,12/13/2019
37ed9080d,Boston Terrier Mixed,dog,8,Boston Terrier,Mixed Breed,Male,Cream,,,medium,short,yes,yes,healthy,1,0,92118,0,3,NO,,
37fadf608,Amy,cat,6,Domestic Medium Hair,,Male,Black,Brown,Gray,medium,medium,no,yes,minor injury,1,100,92104,0,5,YES,19,12/14/2019
37fb97f8b,Cleo,cat,4,Oriental Short Hair,Oriental Short Hair,Female,Golden,Gray,White,small,short,no,no,healthy,1,0,92102,0,2,NO,,
37fdaf339,Lilo,dog,2,Dalmatian,Mixed Breed,Female,Black,Brown,White,medium,short,no,no,healthy,1,0,92102,0,7,YES,23,12/15/2019
38063ee14,Rex Boy,dog,12,Mixed Breed,,Male,Brown,,,medium,medium,yes,yes,healthy,1,0,92102,0,1,NO,,
380eaa884,Binky,cat,11,Tabby,,Male,Black,Brown,White,medium,medium,unknown,unknown,healthy,1,0,92111,0,4,NO,,
3813bc7c5,Marco,dog,2,Mixed Breed,,Male,Black,White,,medium,short,yes,no,healthy,1,0,92104,0,1,YES,13,12/16/2019
3816b16b4,Holly Girl,dog,3,Mixed Breed,,Female,Black,White,,medium,short,no,no,healthy,1,50,92111,0,4,YES,29,12/17/2019
3828225de,Jingle,dog,8,Mixed Breed,,Female,Brown,,,medium,short,yes,yes,healthy,1,0,92102,0,1,NO,,
382b4212b,Zorro Boy And Brown Boy.,dog,2,Mixed Breed,,Male,Black,Brown,White,medium,short,no,no,healthy,2,50,92104,0,2,YES,8,12/18/2019
382d948b1,,dog,0,Shih Tzu,,Male,Brown,White,,medium,medium,unknown,unknown,healthy,1,0,92102,0,2,YES,22,12/19/2019
382dd71c1,BAILEY,cat,2,Domestic Short Hair,,Female,Brown,White,,medium,short,no,no,minor injury,1,0,92104,0,5,YES,24,12/20/2019
38360bf6b,Sari,cat,2,Domestic Short Hair,,Female,Black,Cream,White,small,short,no,no,healthy,1,50,92104,0,3,YES,50,12/21/2019
383e5b82e,Thunder,cat,11,American Shorthair,Tabby,Male,Yellow,Cream,White,medium,medium,no,no,healthy,1,0,92102,0,3,YES,55,12/22/2019
38436063c,Fudge,cat,4,Domestic Short Hair,,Female,Black,Brown,Yellow,small,medium,no,no,healthy,1,0,92101,0,2,NO,,
38470b3c1,Bujang,cat,12,Domestic Short Hair,,Male,Black,,,medium,short,no,no,healthy,1,1,92104,0,2,YES,48,12/23/2019
385028a00,Sentul Girl,dog,12,Mixed Breed,,Female,Brown,,,medium,medium,unknown,yes,minor injury,1,0,92102,0,3,NO,,
38506d4ea,O   Kittty  O   IMPORTANT!!,cat,4,Singapura,,Female,Black,Yellow,Cream,medium,short,no,no,minor injury,1,0,92104,0,3,NO,,
3853ff1dd,B2,dog,1,Mixed Breed,,Male,Black,Brown,,medium,medium,no,no,healthy,1,0,92111,0,1,YES,29,12/22/2019
3859838cf,Pirate,dog,2,Mixed Breed,,Male,Black,White,,large,medium,yes,no,healthy,1,0,92102,0,1,YES,63,12/23/2019
385b5b8fc,Small One,cat,4,Domestic Medium Hair,,Female,Black,Brown,White,large,medium,no,no,healthy,1,0,92102,0,8,YES,2,10/5/2019
3863ab300,MACO,dog,3,Mixed Breed,,Male,Brown,White,,medium,medium,yes,no,minor injury,1,350,92107,0,4,YES,55,12/27/2019
38664cbf0,Nancy,cat,3,Domestic Short Hair,,Female,Gray,,,small,short,no,no,healthy,1,0,92102,0,0,NO,,
386e1a0fd,Vincy,dog,2,Mixed Breed,,Female,Black,Brown,,medium,short,yes,no,healthy,1,0,92104,0,7,YES,16,12/28/2019
38733d0a1,James,cat,2,Domestic Medium Hair,,Male,White,,,medium,medium,no,no,healthy,1,0,92102,1,5,YES,17,12/29/2019
387701d9d,Fei Fei ï¼Mayaï¼,dog,4,Mixed Breed,Mixed Breed,Female,Brown,,,medium,medium,yes,no,healthy,1,0,92104,0,4,YES,39,10/5/2019
387a2639c,Cloud,dog,2,Mixed Breed,Mixed Breed,Male,White,,,medium,short,no,no,healthy,1,0,92104,0,3,YES,56,10/6/2019
388cd5b9c,Amber Girl,dog,3,Labrador Retriever,Mixed Breed,Female,Black,Brown,Cream,large,medium,yes,no,healthy,1,0,92104,0,9,YES,46,10/13/2019
3890935ed,Tony,dog,17,Rottweiler,,Male,Black,,,medium,short,yes,no,healthy,1,0,92104,0,0,NO,,
38a780df6,Little Panda,dog,2,Mixed Breed,,Male,Black,Brown,White,small,medium,yes,no,healthy,1,0,92104,0,5,YES,7,10/12/2019
38a81271c,Caesar,dog,3,Pit Bull Terrier,Mixed Breed,Male,Brown,,,medium,short,yes,no,healthy,1,0,92107,0,1,YES,1,10/19/2019
38cd559f6,Didi,cat,2,Domestic Short Hair,,Male,Golden,Cream,,medium,short,no,no,healthy,1,0,92104,0,2,YES,57,10/20/2019
38cf8b2f5,Blacky,cat,1,Domestic Short Hair,,Male,Black,,,small,short,unknown,unknown,healthy,1,0,92104,0,4,YES,28,10/26/2019
38d0a0bab,MACHO,dog,4,Mixed Breed,,Male,Brown,Cream,,large,short,no,unknown,healthy,1,0,92104,0,3,YES,2,10/27/2019
38e12233c,Scotch,dog,2,Mixed Breed,,Female,Brown,Golden,Cream,medium,medium,no,no,healthy,3,0,92104,0,2,NO,,
38e3b6744,Jill The Walnut,dog,1,Collie,Mixed Breed,Female,Black,Cream,,medium,short,no,no,healthy,1,0,92104,0,5,YES,1,11/2/2019
